SKU_ID,Category,Vendor,Week,Store_Location,Units_Sold,Unit_Cost,Lead_Time_Days
SKU_0519,Health & Beauty,Vendor_7,41,Store_15,27,73.89,15
SKU_0087,Electronics,Vendor_3,2,Store_11,28,43.97,25
SKU_0766,Toys,Vendor_1,14,Store_11,16,36.03,2
SKU_0272,Electronics,Vendor_3,16,Store_6,25,112.45,6
SKU_0180,Electronics,Vendor_9,42,Store_9,32,162.52,23
SKU_0808,Home & Kitchen,Vendor_8,15,Store_2,34,189.44,18
SKU_0417,Clothing,Vendor_3,12,Store_8,17,75.5,11
SKU_0005,Health & Beauty,Vendor_5,51,Store_13,25,164.1,22
SKU_0425,Home & Kitchen,Vendor_2,9,Store_3,21,113.27,25
SKU_0451,Home & Kitchen,Vendor_3,50,Store_12,42,84.76,2
SKU_0108,Toys,Vendor_2,42,Store_8,33,96.69,10
SKU_0231,Clothing,Vendor_7,40,Store_8,18,195.25,26
SKU_0327,Home & Kitchen,Vendor_7,25,Store_6,25,129.39,2
SKU_0864,Clothing,Vendor_6,50,Store_8,27,166.48,10
SKU_0711,Health & Beauty,Vendor_3,37,Store_15,4,58.41,9
SKU_0646,Clothing,Vendor_4,18,Store_14,24,175.7,26
SKU_0799,Home & Kitchen,Vendor_2,5,Store_2,7,75.27,21
SKU_0971,Toys,Vendor_3,35,Store_3,10,24.36,19
SKU_0684,Clothing,Vendor_5,36,Store_5,0,157.78,18
SKU_0873,Electronics,Vendor_9,39,Store_10,28,147.45,3
SKU_0775,Clothing,Vendor_5,2,Store_12,23,90.87,2
SKU_0730,Electronics,Vendor_7,52,Store_6,23,79.19,21
SKU_0247,Toys,Vendor_3,33,Store_3,0,124.07,24
SKU_0293,Electronics,Vendor_10,52,Store_11,25,20.56,20
SKU_0693,Toys,Vendor_1,16,Store_1,15,2.58,12
SKU_0340,Toys,Vendor_3,27,Store_12,34,103.0,19
SKU_0729,Home & Kitchen,Vendor_8,18,Store_1,11,34.71,26
SKU_0799,Home & Kitchen,Vendor_2,33,Store_8,23,75.27,21
SKU_0985,Home & Kitchen,Vendor_6,33,Store_11,29,117.48,28
SKU_0046,Electronics,Vendor_7,38,Store_9,45,96.03,26
SKU_0625,Clothing,Vendor_10,18,Store_15,15,196.4,11
SKU_0417,Clothing,Vendor_3,42,Store_6,14,75.5,11
SKU_0119,Electronics,Vendor_9,45,Store_8,27,2.07,10
SKU_0085,Electronics,Vendor_2,48,Store_13,19,144.84,6
SKU_0684,Clothing,Vendor_5,3,Store_1,8,157.78,18
SKU_0029,Toys,Vendor_8,44,Store_5,20,76.94,27
SKU_0567,Home & Kitchen,Vendor_5,19,Store_14,18,144.38,22
SKU_0704,Toys,Vendor_6,28,Store_1,16,95.91,25
SKU_0863,Home & Kitchen,Vendor_8,42,Store_5,19,48.54,11
SKU_0134,Health & Beauty,Vendor_7,18,Store_4,15,156.97,2
SKU_0288,Health & Beauty,Vendor_6,42,Store_11,5,152.12,27
SKU_0226,Electronics,Vendor_10,38,Store_7,37,18.36,2
SKU_0977,Health & Beauty,Vendor_5,8,Store_7,31,134.04,25
SKU_0758,Clothing,Vendor_1,25,Store_1,16,129.93,13
SKU_0876,Toys,Vendor_1,13,Store_11,29,158.92,20
SKU_0556,Health & Beauty,Vendor_8,5,Store_12,9,197.64,4
SKU_0064,Clothing,Vendor_5,30,Store_4,26,47.02,25
SKU_0241,Home & Kitchen,Vendor_8,3,Store_13,19,26.8,16
SKU_0641,Toys,Vendor_8,30,Store_8,20,46.82,22
SKU_0268,Electronics,Vendor_5,3,Store_4,10,127.94,27
SKU_0369,Toys,Vendor_9,37,Store_6,43,36.35,28
SKU_0004,Health & Beauty,Vendor_8,6,Store_15,30,69.54,21
SKU_0245,Home & Kitchen,Vendor_4,50,Store_5,15,184.22,9
SKU_0193,Toys,Vendor_4,28,Store_7,18,52.11,21
SKU_0711,Health & Beauty,Vendor_3,1,Store_1,7,58.41,9
SKU_0322,Clothing,Vendor_2,22,Store_7,35,168.71,21
SKU_0161,Home & Kitchen,Vendor_5,49,Store_1,11,136.83,12
SKU_0660,Home & Kitchen,Vendor_3,36,Store_7,32,45.6,24
SKU_0783,Electronics,Vendor_5,28,Store_6,17,15.34,3
SKU_0013,Health & Beauty,Vendor_8,33,Store_6,19,81.44,9
SKU_0182,Home & Kitchen,Vendor_6,37,Store_11,21,172.19,5
SKU_0173,Clothing,Vendor_3,7,Store_7,8,100.87,11
SKU_0416,Health & Beauty,Vendor_8,36,Store_8,36,195.02,6
SKU_0892,Health & Beauty,Vendor_10,34,Store_15,24,136.79,26
SKU_0026,Home & Kitchen,Vendor_6,26,Store_5,9,92.46,16
SKU_0953,Toys,Vendor_8,16,Store_6,24,162.22,26
SKU_0879,Health & Beauty,Vendor_10,40,Store_9,13,31.3,11
SKU_0375,Electronics,Vendor_5,29,Store_9,18,149.95,26
SKU_0112,Home & Kitchen,Vendor_9,43,Store_10,13,155.79,19
SKU_0130,Health & Beauty,Vendor_4,5,Store_12,2,60.88,12
SKU_0951,Toys,Vendor_9,46,Store_11,24,187.54,16
SKU_0342,Toys,Vendor_2,24,Store_12,29,22.62,11
SKU_0267,Toys,Vendor_2,39,Store_9,11,109.72,5
SKU_0565,Toys,Vendor_7,41,Store_13,1,24.36,14
SKU_0243,Electronics,Vendor_10,5,Store_10,25,24.56,10
SKU_0896,Health & Beauty,Vendor_5,17,Store_14,32,189.92,18
SKU_0567,Home & Kitchen,Vendor_5,51,Store_5,16,144.38,22
SKU_0445,Health & Beauty,Vendor_6,2,Store_4,18,63.12,23
SKU_0709,Electronics,Vendor_10,47,Store_14,13,167.0,2
SKU_0195,Toys,Vendor_6,24,Store_3,20,165.38,12
SKU_0618,Clothing,Vendor_10,50,Store_14,22,193.32,22
SKU_0425,Home & Kitchen,Vendor_2,22,Store_1,21,113.27,25
SKU_0378,Clothing,Vendor_7,51,Store_15,17,42.18,24
SKU_0905,Toys,Vendor_9,16,Store_2,5,89.36,11
SKU_0705,Electronics,Vendor_7,33,Store_15,21,118.99,28
SKU_0754,Home & Kitchen,Vendor_1,8,Store_7,7,82.04,9
SKU_0947,Clothing,Vendor_5,9,Store_8,16,69.67,22
SKU_0418,Clothing,Vendor_3,18,Store_4,21,86.92,5
SKU_0719,Clothing,Vendor_4,29,Store_2,52,58.34,9
SKU_0356,Home & Kitchen,Vendor_4,25,Store_8,13,43.55,14
SKU_0614,Home & Kitchen,Vendor_1,28,Store_6,12,96.86,25
SKU_0577,Clothing,Vendor_9,31,Store_8,17,169.06,9
SKU_0744,Health & Beauty,Vendor_8,12,Store_14,17,10.03,24
SKU_0412,Clothing,Vendor_3,32,Store_12,19,9.18,23
SKU_0619,Toys,Vendor_6,5,Store_13,6,27.24,9
SKU_0376,Home & Kitchen,Vendor_5,17,Store_6,14,148.52,19
SKU_0462,Clothing,Vendor_8,7,Store_14,26,46.78,8
SKU_0562,Electronics,Vendor_8,17,Store_4,17,176.2,25
SKU_0298,Home & Kitchen,Vendor_1,30,Store_2,15,112.49,9
SKU_0324,Electronics,Vendor_5,19,Store_9,28,101.41,12
SKU_0745,Home & Kitchen,Vendor_8,6,Store_8,22,174.58,4
SKU_0754,Home & Kitchen,Vendor_1,21,Store_6,17,82.04,9
SKU_0103,Toys,Vendor_3,50,Store_11,17,64.87,6
SKU_0279,Home & Kitchen,Vendor_1,17,Store_7,8,146.13,23
SKU_0020,Toys,Vendor_10,40,Store_7,13,15.85,25
SKU_0689,Electronics,Vendor_4,41,Store_10,31,196.8,5
SKU_0981,Home & Kitchen,Vendor_1,41,Store_2,22,59.92,7
SKU_0387,Clothing,Vendor_4,41,Store_3,15,156.95,20
SKU_0424,Clothing,Vendor_5,4,Store_3,34,124.7,22
SKU_0505,Home & Kitchen,Vendor_1,45,Store_13,2,38.97,13
SKU_0056,Electronics,Vendor_6,31,Store_14,18,52.9,19
SKU_0951,Toys,Vendor_9,28,Store_13,5,187.54,16
SKU_0354,Toys,Vendor_9,52,Store_8,25,149.69,17
SKU_0651,Clothing,Vendor_3,52,Store_6,11,107.2,25
SKU_0512,Toys,Vendor_10,36,Store_12,24,40.78,16
SKU_0466,Clothing,Vendor_5,14,Store_12,29,133.51,18
SKU_0963,Clothing,Vendor_2,28,Store_11,16,110.73,27
SKU_0816,Toys,Vendor_6,46,Store_5,11,22.05,19
SKU_0377,Toys,Vendor_6,5,Store_1,2,190.16,20
SKU_0683,Clothing,Vendor_1,43,Store_11,17,48.37,2
SKU_0349,Clothing,Vendor_5,5,Store_3,9,6.54,14
SKU_0278,Home & Kitchen,Vendor_7,7,Store_12,21,108.83,29
SKU_0749,Electronics,Vendor_3,16,Store_11,10,133.21,20
SKU_0421,Clothing,Vendor_9,50,Store_4,28,32.96,29
SKU_0062,Toys,Vendor_10,29,Store_8,6,14.5,7
SKU_0282,Health & Beauty,Vendor_8,14,Store_4,20,20.19,28
SKU_0693,Toys,Vendor_1,18,Store_10,20,2.58,12
SKU_0636,Electronics,Vendor_9,12,Store_1,19,11.13,17
SKU_0981,Home & Kitchen,Vendor_1,29,Store_4,19,59.92,7
SKU_0839,Home & Kitchen,Vendor_10,7,Store_7,20,75.34,12
SKU_0709,Electronics,Vendor_10,18,Store_11,8,167.0,2
SKU_0521,Toys,Vendor_6,12,Store_8,21,35.43,24
SKU_0951,Toys,Vendor_9,32,Store_13,35,187.54,16
SKU_0931,Clothing,Vendor_1,37,Store_1,16,8.05,28
SKU_0029,Toys,Vendor_8,1,Store_4,26,76.94,27
SKU_0572,Clothing,Vendor_9,28,Store_15,14,123.53,23
SKU_0991,Clothing,Vendor_9,50,Store_12,14,84.39,18
SKU_0787,Clothing,Vendor_3,24,Store_3,32,17.37,2
SKU_0269,Health & Beauty,Vendor_3,52,Store_13,29,45.77,9
SKU_0123,Health & Beauty,Vendor_1,18,Store_3,19,78.52,14
SKU_0176,Clothing,Vendor_8,42,Store_8,20,27.19,6
SKU_0669,Clothing,Vendor_6,52,Store_6,18,139.5,14
SKU_0051,Toys,Vendor_6,29,Store_8,22,147.96,28
SKU_0342,Toys,Vendor_2,1,Store_1,20,22.62,11
SKU_0594,Clothing,Vendor_1,4,Store_6,25,15.56,10
SKU_0745,Home & Kitchen,Vendor_8,13,Store_11,30,174.58,4
SKU_0996,Clothing,Vendor_5,12,Store_5,26,91.88,8
SKU_0003,Home & Kitchen,Vendor_5,27,Store_1,13,5.13,15
SKU_0582,Health & Beauty,Vendor_5,42,Store_13,5,64.35,21
SKU_0357,Toys,Vendor_5,51,Store_8,33,165.38,19
SKU_0414,Toys,Vendor_2,46,Store_3,31,56.57,13
SKU_0068,Clothing,Vendor_4,9,Store_8,28,49.33,18
SKU_0412,Clothing,Vendor_3,50,Store_12,18,9.18,23
SKU_0346,Clothing,Vendor_7,32,Store_15,21,98.35,7
SKU_0962,Clothing,Vendor_4,11,Store_10,18,62.62,4
SKU_0175,Toys,Vendor_9,20,Store_3,31,31.55,14
SKU_0703,Clothing,Vendor_4,14,Store_1,0,90.6,5
SKU_0590,Electronics,Vendor_2,1,Store_3,10,69.4,7
SKU_0973,Health & Beauty,Vendor_10,50,Store_12,19,49.96,20
SKU_0330,Clothing,Vendor_8,36,Store_10,9,29.29,28
SKU_0409,Health & Beauty,Vendor_10,24,Store_12,19,4.65,21
SKU_0139,Clothing,Vendor_1,37,Store_15,1,127.37,14
SKU_0424,Clothing,Vendor_5,20,Store_14,17,124.7,22
SKU_0987,Health & Beauty,Vendor_3,22,Store_10,38,110.7,9
SKU_0199,Health & Beauty,Vendor_9,46,Store_11,13,46.94,29
SKU_0376,Home & Kitchen,Vendor_5,33,Store_9,11,148.52,19
SKU_0778,Health & Beauty,Vendor_1,30,Store_8,23,182.21,10
SKU_0437,Clothing,Vendor_5,30,Store_1,0,157.97,26
SKU_0456,Clothing,Vendor_2,25,Store_10,21,47.03,21
SKU_0964,Health & Beauty,Vendor_8,15,Store_5,12,127.15,2
SKU_0864,Clothing,Vendor_6,26,Store_15,18,166.48,10
SKU_0168,Home & Kitchen,Vendor_10,50,Store_10,14,14.79,11
SKU_0842,Health & Beauty,Vendor_6,30,Store_11,11,89.94,28
SKU_0816,Toys,Vendor_6,28,Store_2,32,22.05,19
SKU_0127,Health & Beauty,Vendor_8,7,Store_4,24,97.95,10
SKU_0834,Electronics,Vendor_1,23,Store_6,9,64.01,25
SKU_0361,Toys,Vendor_8,30,Store_1,24,147.63,7
SKU_0534,Health & Beauty,Vendor_4,33,Store_1,18,65.29,15
SKU_0533,Clothing,Vendor_7,3,Store_4,24,148.47,8
SKU_0693,Toys,Vendor_1,50,Store_13,34,2.58,12
SKU_0108,Toys,Vendor_2,45,Store_10,14,96.69,10
SKU_0233,Toys,Vendor_3,5,Store_15,20,4.06,17
SKU_0066,Toys,Vendor_7,1,Store_7,6,77.42,20
SKU_0477,Toys,Vendor_10,13,Store_4,21,159.21,2
SKU_0933,Clothing,Vendor_10,50,Store_13,19,106.39,20
SKU_0196,Home & Kitchen,Vendor_2,22,Store_11,33,100.1,26
SKU_0827,Clothing,Vendor_8,23,Store_13,20,107.32,11
SKU_0463,Health & Beauty,Vendor_1,22,Store_8,3,169.69,28
SKU_0172,Electronics,Vendor_2,15,Store_2,24,129.93,22
SKU_0694,Electronics,Vendor_3,15,Store_3,19,9.87,21
SKU_0249,Toys,Vendor_1,1,Store_2,6,10.66,25
SKU_0847,Toys,Vendor_9,20,Store_9,20,32.01,10
SKU_0862,Clothing,Vendor_1,19,Store_10,10,136.12,28
SKU_0956,Electronics,Vendor_10,22,Store_5,16,22.67,12
SKU_0533,Clothing,Vendor_7,38,Store_13,15,148.47,8
SKU_0004,Health & Beauty,Vendor_8,31,Store_9,8,69.54,21
SKU_0355,Clothing,Vendor_7,4,Store_14,24,196.43,12
SKU_0646,Clothing,Vendor_4,42,Store_14,15,175.7,26
SKU_0717,Clothing,Vendor_10,30,Store_6,25,57.01,17
SKU_0174,Toys,Vendor_1,15,Store_15,14,54.67,15
SKU_0569,Toys,Vendor_10,15,Store_2,27,181.26,26
SKU_0082,Electronics,Vendor_1,28,Store_14,22,126.33,22
SKU_0827,Clothing,Vendor_8,10,Store_6,29,107.32,11
SKU_0914,Electronics,Vendor_5,1,Store_15,1,119.1,18
SKU_0016,Clothing,Vendor_7,24,Store_1,21,124.2,24
SKU_0796,Clothing,Vendor_9,45,Store_14,12,21.58,20
SKU_0820,Toys,Vendor_7,52,Store_11,22,116.88,18
SKU_0058,Clothing,Vendor_8,2,Store_6,19,173.21,20
SKU_0634,Home & Kitchen,Vendor_9,9,Store_15,27,15.53,18
SKU_0352,Clothing,Vendor_9,51,Store_3,21,31.5,2
SKU_0129,Health & Beauty,Vendor_4,21,Store_8,26,124.66,7
SKU_0731,Health & Beauty,Vendor_9,22,Store_13,23,146.51,5
SKU_0838,Clothing,Vendor_9,37,Store_7,29,167.43,27
SKU_0927,Clothing,Vendor_10,31,Store_12,10,45.71,16
SKU_0263,Health & Beauty,Vendor_9,45,Store_8,11,134.95,29
SKU_0619,Toys,Vendor_6,10,Store_1,13,27.24,9
SKU_0323,Clothing,Vendor_3,15,Store_9,12,95.12,10
SKU_0884,Home & Kitchen,Vendor_9,16,Store_14,36,119.42,20
SKU_0931,Clothing,Vendor_1,39,Store_14,8,8.05,28
SKU_0391,Electronics,Vendor_10,8,Store_15,9,76.63,12
SKU_0906,Clothing,Vendor_4,43,Store_7,8,121.94,5
SKU_0207,Health & Beauty,Vendor_9,29,Store_13,14,9.53,16
SKU_0260,Clothing,Vendor_9,41,Store_7,32,100.22,29
SKU_0352,Clothing,Vendor_9,31,Store_9,17,31.5,2
SKU_0939,Electronics,Vendor_7,8,Store_11,24,106.66,10
SKU_0303,Electronics,Vendor_10,44,Store_10,28,40.4,12
SKU_0264,Electronics,Vendor_7,2,Store_7,31,64.75,24
SKU_0260,Clothing,Vendor_9,11,Store_10,11,100.22,29
SKU_0751,Toys,Vendor_10,24,Store_7,10,120.07,19
SKU_0929,Electronics,Vendor_7,22,Store_8,28,152.99,28
SKU_0329,Clothing,Vendor_7,2,Store_12,3,45.01,7
SKU_0948,Toys,Vendor_6,7,Store_3,16,127.32,24
SKU_0449,Electronics,Vendor_2,25,Store_4,6,6.36,3
SKU_0975,Toys,Vendor_7,40,Store_14,1,30.75,28
SKU_0443,Home & Kitchen,Vendor_10,1,Store_2,18,39.86,5
SKU_0424,Clothing,Vendor_5,1,Store_3,15,124.7,22
SKU_0761,Home & Kitchen,Vendor_4,51,Store_12,7,120.54,6
SKU_0412,Clothing,Vendor_3,47,Store_9,30,9.18,23
SKU_0996,Clothing,Vendor_5,35,Store_2,39,91.88,8
SKU_0570,Home & Kitchen,Vendor_3,35,Store_8,23,148.45,26
SKU_0294,Toys,Vendor_9,40,Store_5,24,116.28,12
SKU_0908,Home & Kitchen,Vendor_4,37,Store_5,22,73.73,14
SKU_0075,Health & Beauty,Vendor_1,29,Store_6,47,157.68,26
SKU_0094,Home & Kitchen,Vendor_3,16,Store_3,27,115.46,10
SKU_0337,Electronics,Vendor_10,1,Store_8,17,78.76,7
SKU_0591,Electronics,Vendor_2,14,Store_13,17,173.54,20
SKU_0297,Health & Beauty,Vendor_7,13,Store_5,3,33.85,9
SKU_0770,Electronics,Vendor_6,26,Store_1,32,166.15,15
SKU_0069,Toys,Vendor_9,32,Store_9,32,102.93,27
SKU_0043,Toys,Vendor_10,40,Store_10,32,2.24,26
SKU_0901,Home & Kitchen,Vendor_5,51,Store_8,42,61.88,10
SKU_0206,Home & Kitchen,Vendor_5,35,Store_13,14,11.47,17
SKU_0543,Clothing,Vendor_4,10,Store_9,18,27.71,6
SKU_0797,Health & Beauty,Vendor_7,22,Store_15,4,178.15,23
SKU_0887,Clothing,Vendor_10,31,Store_14,27,92.78,28
SKU_0609,Clothing,Vendor_8,28,Store_2,18,46.89,16
SKU_0748,Home & Kitchen,Vendor_10,13,Store_13,7,160.47,24
SKU_0079,Toys,Vendor_3,27,Store_10,18,101.23,16
SKU_0429,Health & Beauty,Vendor_9,52,Store_5,19,19.11,3
SKU_0419,Health & Beauty,Vendor_6,13,Store_3,19,169.27,6
SKU_0554,Health & Beauty,Vendor_1,33,Store_5,19,23.93,11
SKU_0810,Health & Beauty,Vendor_5,16,Store_8,14,104.41,7
SKU_0883,Home & Kitchen,Vendor_2,4,Store_14,29,28.21,23
SKU_0817,Electronics,Vendor_2,9,Store_15,26,169.73,27
SKU_0936,Electronics,Vendor_4,48,Store_12,34,164.32,18
SKU_0556,Health & Beauty,Vendor_8,48,Store_2,9,197.64,4
SKU_0266,Electronics,Vendor_3,23,Store_7,18,53.17,27
SKU_0760,Clothing,Vendor_6,2,Store_1,5,177.83,12
SKU_0812,Clothing,Vendor_7,32,Store_11,24,3.33,6
SKU_0597,Health & Beauty,Vendor_8,30,Store_2,25,152.33,24
SKU_0345,Clothing,Vendor_3,25,Store_9,24,12.46,4
SKU_0682,Health & Beauty,Vendor_7,7,Store_7,3,28.08,24
SKU_0517,Clothing,Vendor_3,25,Store_4,25,34.87,6
SKU_0565,Toys,Vendor_7,26,Store_15,23,24.36,14
SKU_0635,Electronics,Vendor_6,19,Store_14,20,54.14,5
SKU_0734,Clothing,Vendor_7,44,Store_3,47,53.12,3
SKU_0777,Clothing,Vendor_10,16,Store_3,12,81.08,17
SKU_0333,Electronics,Vendor_6,9,Store_9,11,37.32,27
SKU_0180,Electronics,Vendor_9,14,Store_10,14,162.52,23
SKU_0069,Toys,Vendor_9,34,Store_9,16,102.93,27
SKU_0663,Electronics,Vendor_8,21,Store_1,11,106.0,26
SKU_0184,Clothing,Vendor_10,51,Store_12,23,191.33,11
SKU_0436,Toys,Vendor_9,44,Store_3,19,165.92,28
SKU_0137,Toys,Vendor_10,8,Store_8,17,138.94,24
SKU_0232,Electronics,Vendor_8,22,Store_13,14,134.14,13
SKU_0679,Health & Beauty,Vendor_3,37,Store_10,32,158.18,17
SKU_0626,Clothing,Vendor_2,49,Store_11,19,125.03,28
SKU_0584,Electronics,Vendor_2,10,Store_7,24,136.97,20
SKU_0796,Clothing,Vendor_9,50,Store_2,12,21.58,20
SKU_0206,Home & Kitchen,Vendor_5,47,Store_14,22,11.47,17
SKU_0041,Toys,Vendor_4,24,Store_15,38,85.69,6
SKU_0250,Home & Kitchen,Vendor_2,50,Store_10,9,23.94,9
SKU_0631,Health & Beauty,Vendor_8,44,Store_15,19,91.07,11
SKU_0974,Health & Beauty,Vendor_1,2,Store_14,21,96.7,5
SKU_0369,Toys,Vendor_9,19,Store_14,9,36.35,28
SKU_0814,Electronics,Vendor_6,3,Store_13,21,158.76,10
SKU_0177,Home & Kitchen,Vendor_2,46,Store_12,20,173.2,7
SKU_0959,Home & Kitchen,Vendor_1,8,Store_13,32,57.51,9
SKU_0039,Electronics,Vendor_9,24,Store_9,25,35.75,10
SKU_0272,Electronics,Vendor_3,43,Store_5,18,112.45,6
SKU_0100,Electronics,Vendor_3,31,Store_1,19,29.56,6
SKU_0939,Electronics,Vendor_7,31,Store_1,15,106.66,10
SKU_0966,Clothing,Vendor_4,20,Store_3,38,140.16,17
SKU_0445,Health & Beauty,Vendor_6,36,Store_6,28,63.12,23
SKU_0777,Clothing,Vendor_10,35,Store_11,16,81.08,17
SKU_0739,Toys,Vendor_2,21,Store_2,15,144.84,6
SKU_0874,Toys,Vendor_1,23,Store_11,34,61.5,5
SKU_0027,Home & Kitchen,Vendor_7,46,Store_5,21,39.68,26
SKU_0263,Health & Beauty,Vendor_9,35,Store_11,9,134.95,29
SKU_0615,Electronics,Vendor_9,9,Store_1,1,5.56,23
SKU_0862,Clothing,Vendor_1,10,Store_10,23,136.12,28
SKU_0305,Home & Kitchen,Vendor_5,8,Store_13,37,132.2,18
SKU_0450,Clothing,Vendor_8,35,Store_11,18,144.56,20
SKU_0729,Home & Kitchen,Vendor_8,28,Store_14,21,34.71,26
SKU_0650,Clothing,Vendor_10,17,Store_5,24,125.98,10
SKU_0918,Electronics,Vendor_10,3,Store_4,2,13.78,23
SKU_0671,Home & Kitchen,Vendor_3,47,Store_5,23,182.31,7
SKU_0323,Clothing,Vendor_3,2,Store_1,27,95.12,10
SKU_0945,Home & Kitchen,Vendor_6,25,Store_10,41,2.46,8
SKU_0090,Home & Kitchen,Vendor_6,26,Store_11,26,6.53,18
SKU_0629,Toys,Vendor_7,14,Store_2,11,107.47,18
SKU_0618,Clothing,Vendor_10,21,Store_2,31,193.32,22
SKU_0673,Health & Beauty,Vendor_5,8,Store_6,13,29.23,21
SKU_0711,Health & Beauty,Vendor_3,12,Store_8,36,58.41,9
SKU_0682,Health & Beauty,Vendor_7,50,Store_10,4,28.08,24
SKU_0981,Home & Kitchen,Vendor_1,44,Store_10,10,59.92,7
SKU_0004,Health & Beauty,Vendor_8,34,Store_14,10,69.54,21
SKU_0355,Clothing,Vendor_7,15,Store_2,5,196.43,12
SKU_0440,Electronics,Vendor_6,6,Store_15,15,195.95,14
SKU_0969,Toys,Vendor_9,45,Store_5,7,174.05,24
SKU_0912,Home & Kitchen,Vendor_2,47,Store_12,14,89.8,17
SKU_0462,Clothing,Vendor_8,21,Store_6,23,46.78,8
SKU_0602,Toys,Vendor_1,48,Store_13,7,179.97,17
SKU_0377,Toys,Vendor_6,12,Store_7,21,190.16,20
SKU_0190,Home & Kitchen,Vendor_2,16,Store_15,24,17.13,18
SKU_0356,Home & Kitchen,Vendor_4,38,Store_9,17,43.55,14
SKU_0568,Health & Beauty,Vendor_8,45,Store_5,13,85.18,10
SKU_0758,Clothing,Vendor_1,8,Store_10,21,129.93,13
SKU_0353,Electronics,Vendor_10,15,Store_1,26,139.69,18
SKU_0259,Clothing,Vendor_1,44,Store_7,26,135.84,3
SKU_0657,Electronics,Vendor_9,26,Store_6,19,115.52,7
SKU_0959,Home & Kitchen,Vendor_1,44,Store_1,27,57.51,9
SKU_0934,Home & Kitchen,Vendor_8,33,Store_9,16,127.24,25
SKU_0095,Electronics,Vendor_4,50,Store_1,20,186.68,22
SKU_0976,Toys,Vendor_2,26,Store_2,20,142.6,14
SKU_0738,Toys,Vendor_9,33,Store_2,35,190.9,26
SKU_0611,Electronics,Vendor_1,12,Store_4,29,27.51,5
SKU_0592,Electronics,Vendor_6,3,Store_11,22,44.67,5
SKU_0698,Clothing,Vendor_5,5,Store_8,26,94.99,27
SKU_0982,Toys,Vendor_7,48,Store_15,23,32.16,2
SKU_0894,Toys,Vendor_5,3,Store_12,18,8.82,29
SKU_0291,Home & Kitchen,Vendor_2,38,Store_14,19,22.97,28
SKU_0014,Clothing,Vendor_9,40,Store_5,38,74.66,19
SKU_0228,Clothing,Vendor_8,6,Store_13,16,179.98,27
SKU_0543,Clothing,Vendor_4,1,Store_6,39,27.71,6
SKU_0261,Clothing,Vendor_8,24,Store_11,11,4.52,14
SKU_0223,Home & Kitchen,Vendor_5,19,Store_10,32,166.45,8
SKU_0323,Clothing,Vendor_3,34,Store_3,7,95.12,10
SKU_0913,Home & Kitchen,Vendor_4,15,Store_12,31,121.22,7
SKU_0215,Home & Kitchen,Vendor_1,30,Store_2,2,93.47,22
SKU_0248,Electronics,Vendor_4,12,Store_2,27,33.01,26
SKU_0692,Health & Beauty,Vendor_2,31,Store_12,0,178.51,20
SKU_0264,Electronics,Vendor_7,33,Store_1,29,64.75,24
SKU_0202,Home & Kitchen,Vendor_7,33,Store_4,30,176.73,2
SKU_0576,Health & Beauty,Vendor_4,16,Store_6,22,161.63,11
SKU_0943,Home & Kitchen,Vendor_10,31,Store_8,8,198.94,14
SKU_0806,Clothing,Vendor_10,4,Store_3,28,10.87,27
SKU_0778,Health & Beauty,Vendor_1,20,Store_13,36,182.21,10
SKU_0454,Health & Beauty,Vendor_8,30,Store_14,13,109.93,18
SKU_0316,Clothing,Vendor_2,35,Store_10,16,166.87,19
SKU_0956,Electronics,Vendor_10,10,Store_6,22,22.67,12
SKU_0716,Toys,Vendor_3,42,Store_4,16,10.79,28
SKU_0683,Clothing,Vendor_1,23,Store_11,7,48.37,2
SKU_0819,Health & Beauty,Vendor_7,22,Store_8,23,168.66,10
SKU_0871,Home & Kitchen,Vendor_5,20,Store_13,19,43.05,28
SKU_0489,Toys,Vendor_2,9,Store_4,25,189.43,6
SKU_0028,Clothing,Vendor_3,18,Store_1,30,12.36,18
SKU_0153,Electronics,Vendor_7,13,Store_5,0,37.02,29
SKU_0077,Electronics,Vendor_1,25,Store_1,17,114.18,24
SKU_0545,Electronics,Vendor_3,4,Store_11,24,20.42,4
SKU_0726,Electronics,Vendor_6,44,Store_12,18,10.88,28
SKU_0773,Toys,Vendor_2,49,Store_13,10,139.59,25
SKU_0102,Electronics,Vendor_10,36,Store_2,27,166.21,18
SKU_0411,Clothing,Vendor_10,49,Store_14,34,10.83,19
SKU_0852,Health & Beauty,Vendor_6,5,Store_12,0,96.62,21
SKU_0485,Electronics,Vendor_1,24,Store_14,35,27.0,28
SKU_0345,Clothing,Vendor_3,21,Store_5,0,12.46,4
SKU_0025,Electronics,Vendor_1,35,Store_3,21,47.7,18
SKU_0572,Clothing,Vendor_9,24,Store_14,20,123.53,23
SKU_0553,Clothing,Vendor_3,22,Store_9,12,183.81,25
SKU_0108,Toys,Vendor_2,48,Store_11,22,96.69,10
SKU_0214,Clothing,Vendor_10,6,Store_11,15,78.74,23
SKU_0643,Health & Beauty,Vendor_4,52,Store_11,20,120.56,7
SKU_0661,Health & Beauty,Vendor_7,7,Store_1,12,98.7,27
SKU_0625,Clothing,Vendor_10,7,Store_1,18,196.4,11
SKU_0949,Health & Beauty,Vendor_9,24,Store_12,11,15.67,16
SKU_0717,Clothing,Vendor_10,42,Store_8,21,57.01,17
SKU_0359,Electronics,Vendor_1,7,Store_9,13,75.95,29
